id,sb_id,user_id,org_id,project_id,reviewer_id,accession_number,provenance1,provenance2,designator,side,completeness,measured,dna_sampled,ct_scanned,xray_scanned,clavicle_triage,inventoried,reviewed,external_id,individual_number,inventoried_at,reviewed_at,created_by,updated_by,created_at,updated_at,deleted_at,consolidated_an,isotope_sampled,count,mass,bone_group,bone_group_id
2453,57,1,2,2,,CIL 2003-116,G-07,X-240E,801,Middle,Complete,false,true,false,false,false,true,false,,CIL 2003-116-I-200,,,System,Larkin Kennedy,2018-04-29 18:44:52,2018-08-24 18:25:08,,,false,,,,
2491,117,1,2,2,,CIL 2003-116,G-07,X-217C,602,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2492,77,1,2,2,,CIL 2003-116,G-07,X-217C,901,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2493,77,1,2,2,,CIL 2003-116,G-07,X-217C,902,Right,Incomplete,true,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2494,115,1,2,2,,CIL 2003-116,G-07,X-217C,903,Middle,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2497,37,1,2,2,,CIL 2003-116,G-07,X-217E,202,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2498,165,1,2,2,,CIL 2003-116,G-07,X-241F,701,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2499,165,1,2,2,,CIL 2003-116,G-07,X-241F,702,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2500,165,1,2,2,,CIL 2003-116,G-07,X-241F,703,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2501,165,1,2,2,,CIL 2003-116,G-07,X-241F,704,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2502,165,1,2,2,,CIL 2003-116,G-07,X-241F,705,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2503,165,1,2,2,,CIL 2003-116,G-07,X-241F,706,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2504,165,1,2,2,,CIL 2003-116,G-07,X-241F,707,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2505,165,1,2,2,,CIL 2003-116,G-07,X-241F,708,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2506,99,1,2,2,,CIL 2003-116,G-07,X-241F,709,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2507,165,1,2,2,,CIL 2003-116,G-07,X-241F,710,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2508,165,1,2,2,,CIL 2003-116,G-07,X-241F,711,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2509,165,1,2,2,,CIL 2003-116,G-07,X-241F,712,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2510,165,1,2,2,,CIL 2003-116,G-07,X-241F,713,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2511,165,1,2,2,,CIL 2003-116,G-07,X-241F,714,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2512,165,1,2,2,,CIL 2003-116,G-07,X-241F,715,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2513,165,1,2,2,,CIL 2003-116,G-07,X-241F,716,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2515,165,1,2,2,,CIL 2003-116,G-07,X-241F,718,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2516,165,1,2,2,,CIL 2003-116,G-07,X-241F,719,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2517,165,1,2,2,,CIL 2003-116,G-07,X-241F,720,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2518,165,1,2,2,,CIL 2003-116,G-07,X-241F,721,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2519,165,1,2,2,,CIL 2003-116,G-07,X-241F,722,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2520,165,1,2,2,,CIL 2003-116,G-07,X-241F,723,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2521,7,1,2,2,,CIL 2003-116,G-07,X-241F,801,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2522,8,1,2,2,,CIL 2003-116,G-07,X-241F,802,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2523,9,1,2,2,,CIL 2003-116,G-07,X-241F,803,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2524,11,1,2,2,,CIL 2003-116,G-07,X-241F,804,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2525,166,1,2,2,,CIL 2003-116,G-07,X-241F,805,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2526,166,1,2,2,,CIL 2003-116,G-07,X-241F,806,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2527,166,1,2,2,,CIL 2003-116,G-07,X-241F,807,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2528,166,1,2,2,,CIL 2003-116,G-07,X-241F,808,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2529,166,1,2,2,,CIL 2003-116,G-07,X-241F,809,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2530,166,1,2,2,,CIL 2003-116,G-07,X-241F,810,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2531,166,1,2,2,,CIL 2003-116,G-07,X-241F,811,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2532,134,1,2,2,,CIL 2003-116,G-07,X-241F,812,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2533,160,1,2,2,,CIL 2003-116,G-07,X-241F,813,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2534,51,1,2,2,,CIL 2003-116,G-07,X-241F,814,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2536,148,1,2,2,,CIL 2003-116,G-07,X-217E,204,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2537,150,1,2,2,,CIL 2003-116,G-07,X-241F,1000,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2538,32,1,2,2,,CIL 2003-116,G-07,X-217E,401,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2539,32,1,2,2,,CIL 2003-116,G-07,X-217E,402,Right,Complete,true,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2541,144,1,2,2,,CIL 2003-116,G-07,X-217E,404,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2543,12,1,2,2,,CIL 2003-116,G-07,X-217E,601,Right,Complete,true,true,false,false,true,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2544,117,1,2,2,,CIL 2003-116,G-07,X-217E,602,Left,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2545,117,1,2,2,,CIL 2003-116,G-07,X-217E,603,Right,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2546,4,1,2,2,,CIL 2003-116,G-07,X-217E,801,Middle,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2547,77,1,2,2,,CIL 2003-116,G-07,X-217E,901,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2490,12,1,2,2,,CIL 2003-116,G-07,X-217C,601,Left,Complete,true,true,false,false,true,true,false,,CIL 2003-116-I-102,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-23 20:51:22,,,false,,,,
2535,93,1,2,2,,CIL 2003-116,G-07,X-217E,203,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-180,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-24 17:51:37,,,false,,,,
2495,18,1,2,2,,CIL 2003-116,G-07,X-217E,101,Middle,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-27,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-24 19:56:27,,,false,,,,
2542,33,1,2,2,,CIL 2003-116,G-07,X-217E,405,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-84,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-25 14:46:41,,,false,,,,
2548,115,1,2,2,,CIL 2003-116,G-07,X-217E,902,Middle,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2550,165,1,2,2,,CIL 2003-116,G-07,X-241G,701,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2551,165,1,2,2,,CIL 2003-116,G-07,X-241G,702,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2552,165,1,2,2,,CIL 2003-116,G-07,X-241G,703,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2553,165,1,2,2,,CIL 2003-116,G-07,X-241G,704,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2554,165,1,2,2,,CIL 2003-116,G-07,X-241G,705,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2555,165,1,2,2,,CIL 2003-116,G-07,X-241G,706,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2556,165,1,2,2,,CIL 2003-116,G-07,X-241G,707,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2557,165,1,2,2,,CIL 2003-116,G-07,X-241G,708,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2558,165,1,2,2,,CIL 2003-116,G-07,X-241G,709,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2559,97,1,2,2,,CIL 2003-116,G-07,X-241G,710,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2560,160,1,2,2,,CIL 2003-116,G-07,X-241G,801,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2561,160,1,2,2,,CIL 2003-116,G-07,X-241G,802,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2562,56,1,2,2,,CIL 2003-116,G-07,X-241G,803,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2563,58,1,2,2,,CIL 2003-116,G-07,X-241G,804,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2564,37,1,2,2,,CIL 2003-116,G-07,X-231C,201,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2565,37,1,2,2,,CIL 2003-116,G-07,X-231C,202,Right,Incomplete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2566,18,1,2,2,,CIL 2003-116,G-07,X-265B,101,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2568,148,1,2,2,,CIL 2003-116,G-07,X-231C,204,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2581,100,1,2,2,,CIL 2003-116,G-07,X-265B,701,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2582,102,1,2,2,,CIL 2003-116,G-07,X-265B,702,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2583,102,1,2,2,,CIL 2003-116,G-07,X-265B,703,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2584,102,1,2,2,,CIL 2003-116,G-07,X-265B,704,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2585,104,1,2,2,,CIL 2003-116,G-07,X-265B,705,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2586,165,1,2,2,,CIL 2003-116,G-07,X-265B,706,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2587,165,1,2,2,,CIL 2003-116,G-07,X-265B,707,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2588,51,1,2,2,,CIL 2003-116,G-07,X-265B,801,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2589,160,1,2,2,,CIL 2003-116,G-07,X-265B,802,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2590,58,1,2,2,,CIL 2003-116,G-07,X-265B,803,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2591,37,1,2,2,,CIL 2003-116,G-07,X-237C,201,Left,Incomplete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2592,37,1,2,2,,CIL 2003-116,G-07,X-237C,202,Right,Incomplete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2593,150,1,2,2,,CIL 2003-116,G-07,X-265B,1000,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2594,18,1,2,2,,CIL 2003-116,G-08,X-223A,101,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2595,93,1,2,2,,CIL 2003-116,G-07,X-237C,205,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2597,32,1,2,2,,CIL 2003-116,G-07,X-237C,401,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2598,32,1,2,2,,CIL 2003-116,G-07,X-237C,402,Right,Complete,true,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2599,144,1,2,2,,CIL 2003-116,G-07,X-237C,403,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2600,144,1,2,2,,CIL 2003-116,G-07,X-237C,404,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2605,117,1,2,2,,CIL 2003-116,G-07,X-237C,603,Right,Complete,true,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2576,77,1,2,2,,CIL 2003-116,G-07,X-231C,901,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-77,,,System,Carrie Legarde,2018-04-29 18:44:52,2018-05-15 02:45:25,,,false,,,,
2578,115,1,2,2,,CIL 2003-116,G-07,X-231C,903,Middle,Complete,true,false,false,false,false,true,false,,CIL 2003-116-I-77,,,System,Carrie Legarde,2018-04-29 18:44:52,2018-05-15 02:47:14,,,false,,,,
2569,32,1,2,2,,CIL 2003-116,G-07,X-231C,401,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-77,,,System,Carrie Legarde,2018-04-29 18:44:52,2018-05-15 02:47:58,,,false,,,,
2570,32,1,2,2,,CIL 2003-116,G-07,X-231C,402,Right,Complete,true,false,true,false,false,true,false,,CIL 2003-116-I-77,,,System,Carrie Legarde,2018-04-29 18:44:52,2018-05-15 02:48:54,,,false,,,,
2579,18,1,2,2,,CIL 2003-116,G-07,X-237C,101,Middle,Incomplete,true,true,false,false,false,true,false,,CIL 2003-116-I-21,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-22 14:41:38,,,false,,,,
2580,61,1,2,2,,CIL 2003-116,G-07,X-237C,102,Middle,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-21,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-22 14:41:59,,,false,,,,
2601,33,1,2,2,,CIL 2003-116,G-07,X-237C,405,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-131,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-23 16:31:32,,,false,,,,
2567,93,1,2,2,,CIL 2003-116,G-07,X-231C,203,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-131,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-23 16:34:46,,,false,,,,
2602,33,1,2,2,,CIL 2003-116,G-07,X-237C,406,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-131,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-23 16:36:53,,,false,,,,
2573,33,1,2,2,,CIL 2003-116,G-07,X-231C,405,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-98,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-23 20:14:11,,,false,,,,
2596,148,1,2,2,,CIL 2003-116,G-07,X-237C,206,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-97,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-23 20:14:49,,,false,,,,
2549,61,1,2,2,,CIL 2003-116,G-07,X-231C,101,Middle,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-12,,,System,Megan McCollum,2018-04-29 18:44:52,2018-05-24 20:33:28,,,false,,,,
2571,144,1,2,2,,CIL 2003-116,G-07,X-231C,403,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-82,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-25 18:07:11,,,false,,,,
2572,144,1,2,2,,CIL 2003-116,G-07,X-231C,404,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-82,,,System,Abby Kindler,2018-04-29 18:44:52,2018-05-25 18:07:32,,,false,,,,
2603,12,1,2,2,,CIL 2003-116,G-07,X-237C,601,Right,Complete,true,true,false,false,true,true,false,,CIL 2003-116-I-176,,,System,Larkin Kennedy,2018-04-29 18:44:52,2018-06-25 20:40:39,,,false,,,,
2606,77,1,2,2,,CIL 2003-116,G-07,X-237C,901,Left,Incomplete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2607,77,1,2,2,,CIL 2003-116,G-07,X-237C,902,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2608,115,1,2,2,,CIL 2003-116,G-07,X-237C,903,Middle,Complete,true,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2613,148,1,2,2,,CIL 2003-116,G-07,X-240E,204,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2614,32,1,2,2,,CIL 2003-116,G-07,X-240E,401,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2615,32,1,2,2,,CIL 2003-116,G-07,X-240E,402,Right,Complete,true,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2616,144,1,2,2,,CIL 2003-116,G-07,X-240E,403,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2617,144,1,2,2,,CIL 2003-116,G-07,X-240E,404,Right,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2619,25,1,2,2,,CIL 2003-116,G-08,X-223A,515,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2620,164,1,2,2,,CIL 2003-116,G-08,X-223A,516,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2621,164,1,2,2,,CIL 2003-116,G-08,X-223A,517,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2622,164,1,2,2,,CIL 2003-116,G-08,X-223A,518,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2623,164,1,2,2,,CIL 2003-116,G-08,X-223A,519,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2624,164,1,2,2,,CIL 2003-116,G-08,X-223A,520,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2625,164,1,2,2,,CIL 2003-116,G-08,X-223A,521,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2626,164,1,2,2,,CIL 2003-116,G-08,X-223A,522,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2627,164,1,2,2,,CIL 2003-116,G-08,X-223A,523,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2628,164,1,2,2,,CIL 2003-116,G-08,X-223A,524,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2629,164,1,2,2,,CIL 2003-116,G-08,X-223A,525,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2630,164,1,2,2,,CIL 2003-116,G-08,X-223A,526,Unsided,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2631,33,1,2,2,,CIL 2003-116,G-07,X-240E,406,Right,Incomplete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2633,165,1,2,2,,CIL 2003-116,G-08,X-223A,701,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2634,165,1,2,2,,CIL 2003-116,G-08,X-223A,702,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2635,165,1,2,2,,CIL 2003-116,G-08,X-223A,703,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2636,165,1,2,2,,CIL 2003-116,G-08,X-223A,704,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2637,165,1,2,2,,CIL 2003-116,G-08,X-223A,705,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2638,165,1,2,2,,CIL 2003-116,G-08,X-223A,706,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2639,165,1,2,2,,CIL 2003-116,G-08,X-223A,707,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2640,77,1,2,2,,CIL 2003-116,G-07,X-240E,901,Left,Complete,true,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
2641,6,1,2,2,,CIL 2003-116,G-08,X-223A,802,Middle,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:52,2018-04-29 18:44:52,,,false,,,,
