se_id,measurement_id,org_id,project_id,measure,created_by,updated_by,created_at,updated_at,deleted_at
8150,80,2,2,12,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8150,81,2,2,9.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8150,82,2,2,22.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,118,2,2,473,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,119,2,2,470,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,120,2,2,81,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,121,2,2,45.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,122,2,2,31.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,123,2,2,26.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,124,2,2,31.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,125,2,2,25.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,131,2,2,26.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,132,2,2,25.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,133,2,2,29.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8155,134,2,2,27.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,118,2,2,479,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,119,2,2,474,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,120,2,2,81,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,121,2,2,47.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,122,2,2,30,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,123,2,2,25.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,124,2,2,30.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,125,2,2,25.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,131,2,2,25.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,132,2,2,25.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,133,2,2,34.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8156,134,2,2,28,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,137,2,2,381,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,138,2,2,75,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,139,2,2,47,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,140,2,2,36.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,141,2,2,26.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,146,2,2,32.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,147,2,2,22.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8157,148,2,2,34.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8158,137,2,2,385,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8158,139,2,2,46,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8158,140,2,2,35.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8158,141,2,2,27,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8158,146,2,2,33.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8158,147,2,2,22.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8158,148,2,2,33.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8159,45,2,2,14.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8159,46,2,2,12.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8159,47,2,2,21,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8160,49,2,2,107,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8160,50,2,2,37.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8160,51,2,2,28.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8160,52,2,2,40.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8161,101,2,2,215,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8161,105,2,2,58,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8161,114,2,2,24.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8161,115,2,2,39.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8161,116,2,2,11.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8161,117,2,2,54.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8162,96,2,2,95.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8162,97,2,2,93.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8162,98,2,2,49.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8162,100,2,2,111,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,53,2,2,348,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,54,2,2,64,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,55,2,2,50.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,56,2,2,24.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,57,2,2,20.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,58,2,2,45.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,59,2,2,44.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,60,2,2,20.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8163,61,2,2,26.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,53,2,2,344,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,54,2,2,62,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,55,2,2,48.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,56,2,2,22.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,57,2,2,20.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,58,2,2,46.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,59,2,2,43.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,60,2,2,20,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8164,61,2,2,24.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8195,62,2,2,250,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8195,66,2,2,13.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8195,67,2,2,16.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8195,68,2,2,21.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8195,69,2,2,18.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8195,70,2,2,12.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8195,71,2,2,35,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8196,72,2,2,270,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8196,75,2,2,13.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8196,76,2,2,16.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8196,77,2,2,233,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8196,80,2,2,10.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8196,81,2,2,10.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8196,82,2,2,25.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,118,2,2,490,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,119,2,2,487,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,120,2,2,83,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,121,2,2,50,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,122,2,2,31.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,123,2,2,30.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,124,2,2,30.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,125,2,2,25.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,131,2,2,29.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,132,2,2,25.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,133,2,2,33.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8199,134,2,2,27.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,118,2,2,491,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,119,2,2,487,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,120,2,2,84,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,121,2,2,50.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,122,2,2,30.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,123,2,2,29.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,124,2,2,30.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,125,2,2,25.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,131,2,2,28.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,132,2,2,24.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,133,2,2,35.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8200,134,2,2,28,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,137,2,2,402,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,138,2,2,73,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,139,2,2,48,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,140,2,2,32.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,141,2,2,23.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,146,2,2,31,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,147,2,2,23,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8201,148,2,2,33.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,137,2,2,403,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,138,2,2,73,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,139,2,2,47,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,140,2,2,33,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,141,2,2,24.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,146,2,2,32.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,147,2,2,23.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8202,148,2,2,32,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8203,153,2,2,397,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8203,154,2,2,16,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8203,155,2,2,17.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8203,156,2,2,8.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8203,157,2,2,24.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8204,153,2,2,399,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8204,154,2,2,15.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8204,155,2,2,16.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8204,156,2,2,7.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8204,157,2,2,24.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8205,176,2,2,44.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8205,177,2,2,41.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8205,178,2,2,26.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8211,39,2,2,153,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8211,42,2,2,13.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8211,43,2,2,10.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8211,44,2,2,24.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8211,45,2,2,19.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8211,46,2,2,11.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8211,47,2,2,22.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8212,48,2,2,159,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8212,49,2,2,102,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8212,50,2,2,35.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8212,51,2,2,28.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8212,52,2,2,41.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8215,183,2,2,21.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8215,184,2,2,20.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8216,101,2,2,218,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8216,102,2,2,162,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8216,105,2,2,64.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8216,114,2,2,26.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8216,115,2,2,39.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8216,116,2,2,14,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8216,117,2,2,58.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8217,96,2,2,112.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8217,97,2,2,96.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8217,98,2,2,52.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8217,100,2,2,115,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,53,2,2,339,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,54,2,2,62,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,55,2,2,49.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,56,2,2,20.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,57,2,2,16.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,58,2,2,43.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,59,2,2,44,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,60,2,2,16.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8218,61,2,2,22.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,53,2,2,334,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,54,2,2,62,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,55,2,2,48.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,56,2,2,22.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,57,2,2,17.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,58,2,2,45.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,59,2,2,42.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,60,2,2,17.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8219,61,2,2,23,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8220,62,2,2,246,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8220,66,2,2,12.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8220,67,2,2,17,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8220,68,2,2,17.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8220,69,2,2,18,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8220,70,2,2,11.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8220,71,2,2,33.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8221,72,2,2,265,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8221,75,2,2,12.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8221,76,2,2,16.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8221,77,2,2,230,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8221,80,2,2,9.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8221,81,2,2,9.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8221,82,2,2,25.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,118,2,2,465,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,119,2,2,461,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,120,2,2,87,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,121,2,2,48.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,122,2,2,33.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,123,2,2,26.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,124,2,2,30.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,125,2,2,29.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,131,2,2,26.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,132,2,2,29.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,133,2,2,31.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8222,134,2,2,31.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,118,2,2,463,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,119,2,2,458,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,120,2,2,86,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,121,2,2,50.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,122,2,2,31.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,123,2,2,30.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,124,2,2,31.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,125,2,2,28.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,131,2,2,29.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,132,2,2,28.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,133,2,2,34.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8223,134,2,2,33,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,137,2,2,374,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,138,2,2,77,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,139,2,2,49,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,140,2,2,32.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,141,2,2,25.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,146,2,2,31.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,147,2,2,24.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8224,148,2,2,33.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,137,2,2,373,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,138,2,2,75,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,139,2,2,49,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,140,2,2,37.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,141,2,2,26.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,146,2,2,33.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,147,2,2,24.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8225,148,2,2,32.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8226,39,2,2,153,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8226,42,2,2,12,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8226,43,2,2,11.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8226,44,2,2,21.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8226,45,2,2,16.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8226,46,2,2,12.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8226,47,2,2,16.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8227,50,2,2,35.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8227,51,2,2,28.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8227,52,2,2,42.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8228,49,2,2,99,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8228,50,2,2,37.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8228,51,2,2,30.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8228,52,2,2,47.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8234,101,2,2,208,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8234,102,2,2,153,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8234,105,2,2,64.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8234,114,2,2,24.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8234,115,2,2,36.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8234,116,2,2,12.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8234,117,2,2,58.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8235,96,2,2,101.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8235,97,2,2,93.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8235,98,2,2,46,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8235,100,2,2,109,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,53,2,2,330,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,54,2,2,65,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,55,2,2,48.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,56,2,2,24.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,57,2,2,19.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,58,2,2,47.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,59,2,2,45.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,60,2,2,19.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8236,61,2,2,26,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,53,2,2,328,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,54,2,2,66,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,55,2,2,48.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,56,2,2,25.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,57,2,2,20.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,58,2,2,46.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,59,2,2,45.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,60,2,2,20.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8237,61,2,2,28,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8238,62,2,2,236,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8238,66,2,2,13.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8238,67,2,2,19.5,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8238,68,2,2,19.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8238,69,2,2,20,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8238,70,2,2,11.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8238,71,2,2,35,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8239,72,2,2,258,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8239,75,2,2,15.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8239,76,2,2,19.2,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8239,77,2,2,219,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8239,80,2,2,10.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8239,81,2,2,9.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8239,82,2,2,26.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,118,2,2,466,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,119,2,2,465,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,120,2,2,90,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,121,2,2,52.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,122,2,2,32.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,123,2,2,29.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,124,2,2,30.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,125,2,2,28.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,131,2,2,28.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,132,2,2,26.7,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,133,2,2,34.3,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8243,134,2,2,29.4,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,137,2,2,378,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,138,2,2,79,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,139,2,2,51,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,140,2,2,35.6,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,141,2,2,26,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,146,2,2,32.1,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,147,2,2,25.8,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8246,148,2,2,34.9,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8247,137,2,2,375,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8247,138,2,2,82,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8247,139,2,2,50,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
8247,140,2,2,35,System,System,2018-04-29 19:06:52,2018-04-29 19:06:52,
